,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
1441,Male,Yes,41,No,Artist,8.0,Average,2.0,Cat_6
1442,Male,Yes,32,Yes,Entertainment,9.0,Average,2.0,Cat_6
1443,Male,No,33,No,Entertainment,0.0,Low,2.0,Cat_6
1444,Male,Yes,69,No,Entertainment,0.0,Low,5.0,Cat_3
1445,Female,No,31,No,Doctor,6.0,Low,4.0,Cat_6
1446,Female,No,39,No,Engineer,4.0,Low,3.0,Cat_3
1447,Female,No,21,No,Healthcare,1.0,Low,5.0,Cat_4
1448,Female,Yes,41,Yes,Artist,9.0,Low,1.0,Cat_6
1449,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6
1450,Female,Yes,38,Yes,Executive,0.0,Average,2.0,Cat_6
1451,Female,Yes,52,Yes,Artist,9.0,Low,4.0,Cat_6
1452,Female,No,46,Yes,Artist,6.0,Low,2.0,Cat_6
1453,Male,No,28,No,Doctor,4.0,Low,3.0,Cat_6
1454,Female,Yes,55,Yes,Artist,0.0,High,5.0,Cat_6
1455,Female,No,41,Yes,Healthcare,1.0,Low,1.0,Cat_6
1456,Male,Yes,47,No,Executive,0.0,High,2.0,Cat_7
1457,Male,Yes,52,Yes,Artist,0.0,Low,3.0,Cat_4
1458,Female,Yes,45,Yes,Artist,4.0,High,4.0,Cat_6
1459,Male,Yes,78,Yes,Lawyer,1.0,Low,1.0,Cat_6
1460,Male,Yes,38,No,Doctor,0.0,High,4.0,Cat_6
1461,Female,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6
1462,Female,Yes,53,Yes,Engineer,8.0,High,4.0,Cat_6
1463,Male,No,43,Yes,Artist,1.0,Low,1.0,Cat_3
1464,Male,Yes,59,Yes,Artist,1.0,Average,3.0,Cat_6
1465,Female,No,38,No,Entertainment,8.0,Low,2.0,Cat_6
1466,Male,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6
1467,Male,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6
1468,Male,Yes,79,Yes,Lawyer,0.0,Low,2.0,Cat_6
1469,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_4
1470,Male,Yes,42,Yes,Entertainment,9.0,Low,2.0,Cat_6
1471,Male,Yes,49,Yes,Doctor,1.0,Average,2.0,Cat_6
1472,Male,Yes,58,Yes,Artist,1.0,Low,2.0,Cat_7
1473,Male,Yes,69,Yes,Lawyer,0.0,High,3.0,Cat_6
1474,Female,No,35,Yes,Artist,3.0,Low,1.0,Cat_6
1475,Female,Yes,47,No,Engineer,0.0,High,2.0,Cat_4
1476,Female,No,25,Yes,Marketing,12.0,Low,1.0,Cat_6
1477,Female,Yes,38,Yes,Homemaker,0.0,Low,2.0,Cat_4
1478,Female,No,25,No,Engineer,8.0,Low,3.0,Cat_6
1479,Male,Yes,76,No,Lawyer,0.0,Low,1.0,Cat_6
1480,Female,No,23,No,Healthcare,0.0,Low,5.0,Cat_5
1481,Female,Yes,49,Yes,Artist,0.0,Average,3.0,Cat_6
1482,Female,Yes,71,Yes,Artist,1.0,High,2.0,Cat_6
1483,Female,No,39,No,Engineer,0.0,Low,3.0,Cat_3
1484,Female,No,41,Yes,Artist,8.0,Low,3.0,Cat_6
1485,Female,Yes,27,No,Homemaker,10.0,Low,1.0,Cat_6
1486,Female,Yes,35,Yes,Artist,2.0,Average,2.0,Cat_6
1487,Female,Yes,49,No,Engineer,0.0,Low,1.0,Cat_6
1488,Male,Yes,42,No,Engineer,9.0,Low,3.0,Cat_6
1489,Male,No,39,Yes,Artist,0.0,Low,1.0,Cat_6
1490,Male,Yes,68,Yes,Lawyer,8.0,Low,1.0,Cat_5
1491,Male,Yes,57,Yes,Artist,1.0,Low,1.0,Cat_6
1492,Male,No,38,Yes,Artist,0.0,Low,1.0,Cat_6
1493,Female,Yes,35,No,Engineer,2.0,Average,5.0,Cat_4
1494,Female,Yes,41,Yes,Marketing,0.0,Low,3.0,Cat_6
1495,Male,Yes,40,Yes,Artist,0.0,Average,4.0,Cat_4
1496,Male,Yes,53,Yes,Artist,0.0,Average,4.0,Cat_6
1497,Female,Yes,38,Yes,Homemaker,8.0,Average,3.0,Cat_6
1498,Female,Yes,68,No,Marketing,0.0,Low,2.0,Cat_6
1499,Male,No,30,No,Executive,1.0,Low,2.0,Cat_6
1500,Male,Yes,52,No,Entertainment,4.0,Average,5.0,Cat_6
1501,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,Cat_6
1502,Female,No,31,Yes,Healthcare,1.0,Low,7.0,Cat_6
1503,Male,Yes,87,No,Executive,0.0,High,2.0,Cat_6
1504,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6
1505,Male,No,45,Yes,Artist,5.0,Low,1.0,Cat_4
1506,Male,Yes,36,Yes,Artist,9.0,Average,4.0,Cat_7
1507,Male,Yes,41,No,Executive,1.0,High,2.0,Cat_4
1508,Female,Yes,48,Yes,Artist,0.0,Low,4.0,Cat_6
1509,Male,Yes,70,Yes,Executive,1.0,High,5.0,Cat_3
1510,Female,Yes,84,Yes,Lawyer,3.0,High,2.0,Cat_6
1511,Male,Yes,39,Yes,Healthcare,11.0,Average,2.0,Cat_2
1512,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_6
1513,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6
1514,Male,Yes,40,Yes,Doctor,1.0,Low,5.0,Cat_6
1515,Male,Yes,38,Yes,Artist,4.0,Average,3.0,Cat_6
1516,Male,Yes,71,No,Lawyer,1.0,High,2.0,Cat_6
1517,Female,No,35,Yes,Artist,10.0,Low,1.0,Cat_6
1518,Male,Yes,27,Yes,Healthcare,5.0,Low,5.0,Cat_6
1519,Male,Yes,33,No,Healthcare,8.0,Average,3.0,Cat_6
1520,Male,Yes,74,Yes,Lawyer,1.0,High,2.0,Cat_6
1521,Male,No,20,No,Marketing,0.0,Low,2.0,Cat_6
1522,Female,Yes,30,No,Entertainment,1.0,High,4.0,Cat_5
1523,Male,No,22,No,Doctor,0.0,Low,4.0,Cat_6
1524,Female,No,43,Yes,Homemaker,9.0,Low,1.0,Cat_6
1525,Male,No,36,Yes,Artist,11.0,Low,2.0,Cat_6
1526,Male,No,29,Yes,Healthcare,4.0,Low,2.0,Cat_6
1527,Female,No,43,Yes,Entertainment,0.0,Low,6.0,Cat_6
1528,Male,No,38,Yes,Entertainment,7.0,Low,1.0,Cat_6
1529,Female,Yes,68,Yes,Lawyer,9.0,High,4.0,Cat_6
1530,Female,No,35,Yes,Entertainment,9.0,Low,2.0,Cat_6
1531,Female,No,23,No,Doctor,7.0,Low,4.0,Cat_2
1532,Male,No,50,Yes,Artist,1.0,Low,1.0,Cat_6
1533,Female,No,32,Yes,Doctor,0.0,Low,5.0,Cat_6
1534,Male,Yes,59,Yes,Entertainment,9.0,Low,1.0,Cat_6
1535,Female,No,30,Yes,Healthcare,3.0,Low,5.0,Cat_6
1536,Female,No,35,Yes,Artist,0.0,Low,1.0,Cat_6
1537,Male,No,48,Yes,Healthcare,1.0,Low,2.0,Cat_6
1538,Male,No,29,No,Healthcare,9.0,Low,4.0,Cat_3
1539,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6
1540,Male,Yes,38,Yes,Artist,1.0,Average,3.0,Cat_2
1541,Male,Yes,36,No,Engineer,0.0,Low,1.0,Cat_6
1542,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6
1543,Male,No,29,No,Healthcare,6.0,Low,3.0,Cat_6
1544,Male,Yes,42,No,Executive,3.0,High,3.0,Cat_4
1545,Female,Yes,35,Yes,Entertainment,1.0,Low,1.0,Cat_6
1546,Female,Yes,37,No,Engineer,1.0,Average,6.0,Cat_4
1547,Female,Yes,52,No,Artist,0.0,Average,4.0,Cat_6
1548,Male,No,53,Yes,Artist,0.0,Low,2.0,Cat_4
1549,Male,Yes,30,No,Artist,9.0,High,6.0,Cat_2
1550,Female,Yes,65,Yes,Artist,1.0,Low,2.0,Cat_6
1551,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6
1552,Female,No,32,No,Entertainment,0.0,Low,3.0,Cat_4
1553,Female,No,36,Yes,Homemaker,9.0,Low,1.0,Cat_2
1554,Male,No,27,No,Entertainment,1.0,Low,3.0,Cat_4
1555,Male,Yes,36,Yes,Executive,0.0,Low,2.0,Cat_3
1556,Male,No,37,Yes,Artist,12.0,Low,1.0,Cat_6
1557,Male,No,29,No,Entertainment,0.0,Low,3.0,Cat_6
1558,Male,No,29,Yes,Executive,0.0,Low,5.0,Cat_6
1559,Male,No,27,Yes,Doctor,1.0,Low,6.0,Cat_4
1560,Female,No,35,Yes,Engineer,2.0,Low,1.0,Cat_7
1561,Male,No,40,Yes,Artist,1.0,Low,1.0,Cat_6
1562,Male,No,37,Yes,Entertainment,6.0,Low,4.0,Cat_2
1563,Male,No,19,No,Healthcare,0.0,Low,5.0,Cat_4
1564,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_6
1565,Female,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_3
1566,Female,No,26,No,Engineer,4.0,Low,1.0,Cat_7
1567,Female,No,30,Yes,Healthcare,0.0,Low,4.0,Cat_6
1568,Male,No,30,No,Entertainment,1.0,Low,2.0,Cat_4
1569,Male,Yes,69,No,Executive,1.0,High,3.0,Cat_6
1570,Male,Yes,57,Yes,Artist,0.0,Low,1.0,Cat_3
1571,Female,Yes,56,Yes,Artist,4.0,Average,2.0,Cat_6
1572,Male,No,27,Yes,Healthcare,8.0,Low,4.0,Cat_6
1573,Male,No,21,No,Healthcare,0.0,Low,6.0,Cat_4
1574,Female,Yes,71,Yes,Artist,0.0,High,4.0,Cat_1
1575,Female,No,39,Yes,Entertainment,8.0,Low,4.0,Cat_4
1576,Female,Yes,87,Yes,Lawyer,1.0,High,2.0,Cat_6
1577,Male,Yes,59,No,Entertainment,6.0,Average,3.0,Cat_3
1578,Male,No,32,Yes,Marketing,8.0,Low,1.0,Cat_6
1579,Male,Yes,40,No,Executive,7.0,Low,4.0,Cat_6
1580,Female,No,31,Yes,Marketing,0.0,Low,9.0,Cat_7
1581,Male,No,35,No,Marketing,0.0,Low,4.0,Cat_4
1582,Female,Yes,46,Yes,Artist,8.0,Average,2.0,Cat_6
1583,Male,Yes,69,Yes,Artist,1.0,Low,2.0,Cat_6
1584,Male,Yes,69,Yes,Doctor,0.0,High,3.0,Cat_6
1585,Female,Yes,45,Yes,Entertainment,3.0,Average,5.0,Cat_3
1586,Male,Yes,38,Yes,Artist,0.0,Low,4.0,Cat_6
1587,Male,Yes,39,Yes,Executive,5.0,High,3.0,Cat_6
1588,Female,No,23,No,Healthcare,2.0,Low,5.0,Cat_6
1589,Female,Yes,58,No,Engineer,0.0,Average,6.0,Cat_4
1590,Male,Yes,84,Yes,Entertainment,0.0,High,2.0,Cat_6
1591,Male,Yes,35,Yes,Artist,5.0,Average,2.0,Cat_6
1592,Female,No,22,No,Healthcare,1.0,Low,2.0,Cat_6
1593,Male,No,23,No,Healthcare,0.0,Low,2.0,Cat_4
1594,Female,No,41,Yes,Artist,3.0,Low,3.0,Cat_6
1595,Male,Yes,50,Yes,Executive,4.0,High,3.0,Cat_6
1596,Male,Yes,50,Yes,Executive,0.0,High,4.0,Cat_6
1597,Female,No,28,Yes,Homemaker,8.0,Low,1.0,Cat_6
1598,Female,Yes,37,Yes,Doctor,1.0,Average,2.0,Cat_6
1599,Male,Yes,73,No,Executive,1.0,High,2.0,Cat_4
1600,Male,Yes,50,Yes,Executive,1.0,High,3.0,Cat_6
1601,Female,Yes,32,Yes,Artist,4.0,High,2.0,Cat_6
1602,Female,No,39,Yes,Doctor,2.0,Low,1.0,Cat_6
1603,Male,No,43,Yes,Doctor,1.0,Low,4.0,Cat_6
1604,Female,No,33,Yes,Artist,5.0,Low,2.0,Cat_4
1605,Male,Yes,61,Yes,Artist,1.0,Average,3.0,Cat_3
1606,Female,Yes,70,Yes,Doctor,0.0,Average,2.0,Cat_6
1607,Male,Yes,66,Yes,Artist,1.0,Average,2.0,Cat_6
1608,Female,Yes,72,Yes,Artist,0.0,Low,1.0,Cat_6
1609,Male,Yes,71,Yes,Artist,0.0,High,2.0,Cat_6
1610,Male,No,18,No,Healthcare,8.0,Low,9.0,Cat_6
1611,Male,Yes,33,No,Artist,1.0,Average,2.0,Cat_4
1612,Male,No,28,Yes,Artist,9.0,Low,1.0,Cat_6
1613,Female,Yes,27,Yes,Marketing,11.0,Average,2.0,Cat_6
1614,Female,Yes,38,No,Engineer,1.0,Low,5.0,Cat_1
1615,Male,Yes,63,Yes,Artist,0.0,Average,7.0,Cat_6
1616,Male,Yes,70,Yes,Lawyer,0.0,High,3.0,Cat_6
1617,Female,No,26,Yes,Healthcare,10.0,Low,1.0,Cat_6
1618,Male,Yes,36,No,Entertainment,1.0,Low,2.0,Cat_4
1619,Female,Yes,47,Yes,Artist,0.0,Low,3.0,Cat_6
1620,Male,No,28,No,Entertainment,9.0,Low,2.0,Cat_6
1621,Female,No,26,Yes,Entertainment,1.0,Low,5.0,Cat_6
1622,Male,No,20,No,Marketing,1.0,Low,3.0,Cat_4
1623,Male,Yes,30,Yes,Artist,0.0,Average,2.0,Cat_6
1624,Male,No,41,Yes,Entertainment,8.0,Low,2.0,Cat_6
1625,Female,No,40,Yes,Doctor,1.0,Low,1.0,Cat_6
1626,Female,Yes,47,No,Engineer,1.0,Average,4.0,Cat_4
1627,Male,Yes,40,Yes,Entertainment,2.0,Average,5.0,Cat_6
1628,Female,Yes,53,No,Engineer,0.0,Average,3.0,Cat_6
1629,Male,Yes,60,Yes,Artist,1.0,Low,2.0,Cat_6
1630,Female,No,27,Yes,Artist,8.0,Low,1.0,Cat_6
1631,Male,Yes,43,Yes,Artist,2.0,Low,2.0,Cat_6
1632,Female,No,33,Yes,Homemaker,7.0,Low,3.0,Cat_2
1633,Male,Yes,56,Yes,Entertainment,0.0,Average,2.0,Cat_6
1634,Male,Yes,70,Yes,Executive,1.0,High,2.0,Cat_6
1635,Male,Yes,70,No,Doctor,1.0,High,2.0,Cat_6
1636,Female,No,40,Yes,Engineer,6.0,Low,3.0,Cat_6
1637,Female,No,29,Yes,Healthcare,1.0,Low,4.0,Cat_6
1638,Female,Yes,40,Yes,Engineer,0.0,Average,2.0,Cat_6
1639,Male,Yes,82,Yes,Lawyer,1.0,Low,1.0,Cat_6
1640,Female,No,38,Yes,Artist,7.0,Low,1.0,Cat_6
1641,Male,Yes,39,Yes,Doctor,0.0,Average,3.0,Cat_6
1642,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_2
1643,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_6
1644,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6
1645,Female,Yes,37,No,Marketing,0.0,Low,4.0,Cat_6
1646,Male,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6
1647,Female,No,42,Yes,Entertainment,6.0,Low,2.0,Cat_6
1648,Male,Yes,39,Yes,Doctor,0.0,Average,2.0,Cat_1
1649,Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6
1650,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_4
1651,Female,No,52,Yes,Doctor,1.0,Low,1.0,Cat_4
1652,Male,No,52,No,Artist,5.0,Low,1.0,Cat_6
1653,Male,No,31,Yes,Entertainment,0.0,Low,4.0,Cat_6
1654,Male,Yes,37,Yes,Marketing,1.0,Low,2.0,Cat_6
1655,Male,No,27,Yes,Artist,3.0,Low,1.0,Cat_2
1656,Female,No,35,Yes,Engineer,4.0,Low,4.0,Cat_2
1657,Male,Yes,79,Yes,Artist,0.0,High,2.0,Cat_6
1658,Female,No,28,Yes,Doctor,1.0,Low,4.0,Cat_6
1659,Male,No,31,No,Healthcare,0.0,Low,4.0,Cat_6
1660,Male,Yes,88,No,Executive,0.0,High,3.0,Cat_6
1661,Female,No,51,Yes,Entertainment,4.0,Low,1.0,Cat_6
1662,Female,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_3
1663,Female,No,43,Yes,Artist,8.0,Low,2.0,Cat_6
1664,Male,Yes,55,No,Executive,0.0,Low,2.0,Cat_6
1665,Male,No,35,Yes,Artist,4.0,Low,2.0,Cat_6
1666,Female,Yes,25,No,Engineer,1.0,Average,2.0,Cat_4
1667,Male,Yes,58,Yes,Artist,6.0,Average,4.0,Cat_6
1668,Female,No,32,Yes,Doctor,1.0,Low,6.0,Cat_6
1669,Female,Yes,49,No,Artist,1.0,Average,4.0,Cat_3
1670,Female,Yes,53,No,Entertainment,9.0,High,2.0,Cat_6
1671,Female,Yes,31,No,Engineer,9.0,Low,4.0,Cat_6
1672,Male,No,39,Yes,Artist,1.0,Low,2.0,Cat_6
1673,Male,No,42,Yes,Entertainment,1.0,Low,1.0,Cat_6
1674,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_2
1675,Male,Yes,50,Yes,Entertainment,1.0,Low,2.0,Cat_6
1676,Male,No,26,No,Doctor,0.0,Low,6.0,Cat_2
1677,Male,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_6
1678,Male,No,30,Yes,Doctor,0.0,Low,2.0,Cat_3
1679,Female,Yes,60,Yes,Doctor,6.0,Average,2.0,Cat_6
1680,Male,Yes,84,No,Lawyer,0.0,Low,1.0,Cat_6
1681,Male,Yes,63,Yes,Artist,6.0,Low,1.0,Cat_6
1682,Female,No,38,Yes,Healthcare,0.0,Low,2.0,Cat_6
1683,Male,Yes,51,Yes,Entertainment,0.0,Average,4.0,Cat_6
1684,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_3
1685,Female,No,25,No,Healthcare,14.0,Low,3.0,Cat_6
1686,Female,No,33,Yes,Doctor,0.0,Low,5.0,Cat_6
1687,Female,No,31,No,Engineer,0.0,Low,1.0,Cat_6
1688,Male,Yes,57,Yes,Healthcare,1.0,Low,3.0,Cat_6
1689,Male,Yes,42,Yes,Artist,1.0,Low,4.0,Cat_4
1690,Male,Yes,40,No,Entertainment,2.0,Average,5.0,Cat_2
1691,Male,Yes,66,No,Lawyer,0.0,High,3.0,Cat_6
1692,Male,No,21,No,Homemaker,0.0,Low,4.0,Cat_3
1693,Male,Yes,73,No,Executive,1.0,High,2.0,Cat_6
1694,Female,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6
1695,Female,Yes,66,Yes,Artist,0.0,Average,2.0,Cat_6
1696,Male,Yes,27,Yes,Doctor,0.0,Average,2.0,Cat_5
1697,Female,Yes,53,No,Artist,1.0,High,4.0,Cat_6
1698,Male,Yes,80,No,Lawyer,8.0,Low,1.0,Cat_6
1699,Female,Yes,63,Yes,Artist,1.0,Average,3.0,Cat_6
1700,Female,No,41,Yes,Doctor,9.0,Low,1.0,Cat_4
1701,Male,Yes,43,Yes,Artist,1.0,Average,4.0,Cat_6
1702,Female,No,18,No,Marketing,9.0,Low,5.0,Cat_3
1703,Female,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_6
1704,Male,No,30,No,Engineer,9.0,Low,3.0,Cat_4
1705,Male,Yes,85,Yes,Executive,1.0,High,2.0,Cat_6
1706,Female,Yes,36,Yes,Artist,4.0,High,7.0,Cat_6
1707,Male,Yes,27,No,Entertainment,3.0,Average,2.0,Cat_6
1708,Male,No,28,No,Healthcare,0.0,Low,5.0,Cat_4
1709,Female,Yes,35,Yes,Doctor,0.0,Average,3.0,Cat_3
1710,Male,No,26,Yes,Entertainment,1.0,Low,3.0,Cat_6
1711,Female,Yes,56,Yes,Artist,1.0,High,4.0,Cat_2
1712,Female,No,26,Yes,Artist,13.0,Low,2.0,Cat_6
1713,Male,Yes,31,Yes,Entertainment,4.0,Low,2.0,Cat_6
1714,Male,No,21,No,Healthcare,0.0,Low,2.0,Cat_6
1715,Male,Yes,39,No,Entertainment,1.0,Average,4.0,Cat_4
1716,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6
1717,Male,Yes,45,No,Doctor,0.0,Low,4.0,Cat_4
1718,Male,Yes,77,Yes,Executive,1.0,Low,1.0,Cat_6
1719,Female,Yes,33,No,Engineer,7.0,Average,5.0,Cat_4
1720,Male,No,29,No,Artist,1.0,Low,3.0,Cat_2
1721,Male,Yes,43,Yes,Artist,1.0,Low,2.0,Cat_3
1722,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6
1723,Male,Yes,53,Yes,Artist,3.0,Average,3.0,Cat_6
1724,Male,Yes,28,Yes,Entertainment,3.0,Average,3.0,Cat_7
1725,Female,No,43,Yes,Entertainment,1.0,Low,4.0,Cat_4
1726,Male,No,31,Yes,Entertainment,1.0,Low,3.0,Cat_6
1727,Male,Yes,65,Yes,Artist,1.0,Low,2.0,Cat_6
1728,Male,Yes,33,Yes,Artist,0.0,Average,2.0,Cat_6
1729,Male,Yes,49,Yes,Artist,0.0,Average,6.0,Cat_6
1730,Male,No,33,No,Healthcare,1.0,Low,4.0,Cat_6
1731,Male,Yes,53,Yes,Artist,6.0,Average,2.0,Cat_6
1732,Female,Yes,47,Yes,Artist,7.0,Average,4.0,Cat_6
1733,Male,No,31,No,Entertainment,1.0,Low,7.0,Cat_4
1734,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_4
1735,Female,No,30,Yes,Healthcare,1.0,Low,2.0,Cat_3
1736,Male,Yes,69,No,Executive,9.0,Average,2.0,Cat_6
1737,Male,No,29,Yes,Engineer,0.0,Low,4.0,Cat_3
1738,Female,Yes,56,No,Engineer,1.0,Average,5.0,Cat_6
1739,Female,Yes,72,Yes,Artist,1.0,Average,3.0,Cat_6
1740,Male,No,30,No,Engineer,1.0,Low,4.0,Cat_6
1741,Female,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_2
1742,Male,No,41,Yes,Artist,2.0,Low,3.0,Cat_6
1743,Female,No,31,Yes,Healthcare,9.0,Low,7.0,Cat_5
1744,Female,Yes,26,No,Marketing,7.0,High,3.0,Cat_4
1745,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6
1746,Male,Yes,41,Yes,Artist,4.0,Low,4.0,Cat_6
1747,Male,Yes,63,Yes,Homemaker,1.0,Low,3.0,Cat_6
1748,Male,Yes,88,Yes,Executive,1.0,Low,1.0,Cat_6
1749,Male,Yes,55,No,Engineer,1.0,High,4.0,Cat_6
1750,Male,No,32,Yes,Entertainment,1.0,Low,2.0,Cat_6
1751,Female,Yes,38,Yes,Artist,0.0,Average,3.0,Cat_6
1752,Female,Yes,62,Yes,Engineer,1.0,Low,1.0,Cat_3
1753,Male,No,18,No,Healthcare,1.0,Low,5.0,Cat_4
1754,Male,Yes,67,No,Executive,1.0,High,2.0,Cat_6
1755,Female,Yes,42,Yes,Artist,9.0,Low,2.0,Cat_6
1756,Female,No,45,Yes,Engineer,0.0,Low,1.0,Cat_6
1757,Male,Yes,46,No,Doctor,0.0,Average,3.0,Cat_4
1758,Male,No,20,No,Healthcare,2.0,Low,4.0,Cat_4
1759,Female,Yes,41,Yes,Engineer,0.0,High,3.0,Cat_6
1760,Female,Yes,35,No,Engineer,7.0,Average,4.0,Cat_4
1761,Female,Yes,52,Yes,Artist,6.0,Low,2.0,Cat_6
1762,Female,Yes,63,Yes,Artist,1.0,Average,4.0,Cat_6
1763,Male,Yes,51,No,Executive,5.0,Low,3.0,Cat_2
1764,Female,Yes,29,Yes,Entertainment,0.0,Average,2.0,Cat_6
1765,Male,No,27,No,Doctor,0.0,Low,4.0,Cat_6
1766,Female,No,37,Yes,Doctor,1.0,Low,1.0,Cat_4
1767,Female,No,50,Yes,Artist,0.0,Low,2.0,Cat_6
1768,Male,Yes,74,Yes,Lawyer,1.0,Low,1.0,Cat_6
1769,Female,Yes,72,Yes,Artist,3.0,Average,3.0,Cat_6
1770,Female,Yes,83,Yes,Lawyer,1.0,High,2.0,Cat_6
1771,Male,Yes,37,Yes,Engineer,1.0,Average,3.0,Cat_3
1772,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6
1773,Female,No,30,No,Artist,1.0,Low,1.0,Cat_6
1774,Female,No,46,Yes,Engineer,1.0,Low,2.0,Cat_1
1775,Female,Yes,65,Yes,Doctor,1.0,Low,2.0,Cat_6
1776,Female,Yes,88,Yes,Lawyer,1.0,Average,2.0,Cat_6
1777,Male,Yes,43,Yes,Entertainment,0.0,Average,2.0,Cat_5
1778,Male,Yes,50,Yes,Executive,9.0,High,3.0,Cat_2
1779,Male,No,35,Yes,Artist,8.0,Low,2.0,Cat_6
1780,Male,Yes,67,Yes,Lawyer,0.0,Low,1.0,Cat_3
1781,Male,Yes,66,Yes,Executive,0.0,Low,1.0,Cat_6
1782,Female,No,39,Yes,Artist,3.0,Low,2.0,Cat_6
1783,Female,No,32,No,Homemaker,8.0,Low,1.0,Cat_6
1784,Female,No,40,Yes,Artist,6.0,Low,1.0,Cat_6
1785,Male,Yes,88,Yes,Lawyer,0.0,High,3.0,Cat_6
1786,Male,No,30,Yes,Healthcare,8.0,Low,5.0,Cat_6
1787,Male,No,32,Yes,Entertainment,1.0,Low,1.0,Cat_6
1788,Male,Yes,43,No,Marketing,1.0,Low,2.0,Cat_7
1789,Female,Yes,55,No,Engineer,3.0,Average,2.0,Cat_6
1790,Female,Yes,47,Yes,Artist,0.0,Average,3.0,Cat_6
1791,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6
1792,Female,No,31,No,Healthcare,0.0,Low,7.0,Cat_6
1793,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_6
1794,Male,Yes,69,No,Doctor,0.0,Average,2.0,Cat_6
1795,Male,Yes,45,Yes,Executive,0.0,High,2.0,Cat_6
1796,Female,No,22,No,Doctor,1.0,Low,3.0,Cat_3
1797,Female,No,26,Yes,Doctor,0.0,Low,3.0,Cat_6
1798,Male,No,39,Yes,Artist,1.0,Low,3.0,Cat_7
1799,Male,Yes,61,Yes,Entertainment,1.0,Low,2.0,Cat_5
1800,Female,Yes,74,No,Lawyer,1.0,High,2.0,Cat_6
1801,Male,No,29,Yes,Artist,4.0,Low,1.0,Cat_3
1802,Male,No,29,Yes,Homemaker,5.0,Low,1.0,Cat_6
1803,Male,No,36,No,Executive,0.0,Low,3.0,Cat_6
1804,Female,No,63,Yes,Doctor,0.0,Low,2.0,Cat_6
1805,Male,Yes,69,Yes,Artist,0.0,Average,5.0,Cat_3
1806,Male,Yes,81,Yes,Lawyer,1.0,Low,1.0,Cat_6
1807,Female,Yes,71,No,Lawyer,1.0,High,2.0,Cat_6
1808,Female,No,31,No,Healthcare,10.0,Low,2.0,Cat_3
1809,Male,Yes,35,No,Homemaker,1.0,Average,3.0,Cat_6
1810,Female,No,52,Yes,Artist,6.0,Low,1.0,Cat_6
1811,Male,Yes,45,No,Artist,0.0,Low,2.0,Cat_4
1812,Female,No,19,No,Marketing,1.0,Low,4.0,Cat_6
1813,Male,No,23,No,Healthcare,2.0,Low,5.0,Cat_6
1814,Male,Yes,77,No,Lawyer,0.0,Low,2.0,Cat_6
1815,Female,Yes,84,Yes,Lawyer,0.0,Low,1.0,Cat_6
1816,Male,Yes,47,No,Entertainment,1.0,High,4.0,Cat_4
1817,Male,No,29,Yes,Entertainment,6.0,Low,3.0,Cat_6
1818,Female,No,35,Yes,Artist,8.0,Low,3.0,Cat_2
1819,Male,Yes,40,Yes,Artist,14.0,Low,2.0,Cat_6
1820,Male,No,35,No,Healthcare,1.0,Low,1.0,Cat_6
1821,Male,No,20,No,Healthcare,0.0,Low,3.0,Cat_2
1822,Male,No,43,Yes,Entertainment,0.0,Low,2.0,Cat_2
1823,Male,Yes,56,No,Executive,0.0,Low,1.0,Cat_6
1824,Female,Yes,53,Yes,Artist,3.0,Low,1.0,Cat_7
