,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Clusters
1520,Male,Yes,74,Yes,Lawyer,1.0,High,2.0,Cat_6,2
1521,Male,No,20,No,Marketing,0.0,Low,2.0,Cat_6,0
1522,Female,Yes,30,No,Entertainment,1.0,High,4.0,Cat_5,0
1523,Male,No,22,No,Doctor,0.0,Low,4.0,Cat_6,0
1524,Female,No,43,Yes,Homemaker,9.0,Low,1.0,Cat_6,1
1525,Male,No,36,Yes,Artist,11.0,Low,2.0,Cat_6,0
1526,Male,No,29,Yes,Healthcare,4.0,Low,2.0,Cat_6,0
1527,Female,No,43,Yes,Entertainment,0.0,Low,6.0,Cat_6,1
1528,Male,No,38,Yes,Entertainment,7.0,Low,1.0,Cat_6,1
1529,Female,Yes,68,Yes,Lawyer,9.0,High,4.0,Cat_6,2
1530,Female,No,35,Yes,Entertainment,9.0,Low,2.0,Cat_6,0
1531,Female,No,23,No,Doctor,7.0,Low,4.0,Cat_2,0
1532,Male,No,50,Yes,Artist,1.0,Low,1.0,Cat_6,1
1533,Female,No,32,Yes,Doctor,0.0,Low,5.0,Cat_6,0
1534,Male,Yes,59,Yes,Entertainment,9.0,Low,1.0,Cat_6,2
1535,Female,No,30,Yes,Healthcare,3.0,Low,5.0,Cat_6,0
1536,Female,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,0
1537,Male,No,48,Yes,Healthcare,1.0,Low,2.0,Cat_6,1
1538,Male,No,29,No,Healthcare,9.0,Low,4.0,Cat_3,0
1539,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,1
1540,Male,Yes,38,Yes,Artist,1.0,Average,3.0,Cat_2,1
1541,Male,Yes,36,No,Engineer,0.0,Low,1.0,Cat_6,0
1542,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,0
1543,Male,No,29,No,Healthcare,6.0,Low,3.0,Cat_6,0
1544,Male,Yes,42,No,Executive,3.0,High,3.0,Cat_4,1
1545,Female,Yes,35,Yes,Entertainment,1.0,Low,1.0,Cat_6,0
1546,Female,Yes,37,No,Engineer,1.0,Average,6.0,Cat_4,0
1547,Female,Yes,52,No,Artist,0.0,Average,4.0,Cat_6,1
1548,Male,No,53,Yes,Artist,0.0,Low,2.0,Cat_4,1
1549,Male,Yes,30,No,Artist,9.0,High,6.0,Cat_2,0
1550,Female,Yes,65,Yes,Artist,1.0,Low,2.0,Cat_6,2
1551,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,0
1552,Female,No,32,No,Entertainment,0.0,Low,3.0,Cat_4,0
1553,Female,No,36,Yes,Homemaker,9.0,Low,1.0,Cat_2,0
1554,Male,No,27,No,Entertainment,1.0,Low,3.0,Cat_4,0
1555,Male,Yes,36,Yes,Executive,0.0,Low,2.0,Cat_3,0
1556,Male,No,37,Yes,Artist,12.0,Low,1.0,Cat_6,0
1557,Male,No,29,No,Entertainment,0.0,Low,3.0,Cat_6,0
1558,Male,No,29,Yes,Executive,0.0,Low,5.0,Cat_6,0
1559,Male,No,27,Yes,Doctor,1.0,Low,6.0,Cat_4,0
1560,Female,No,35,Yes,Engineer,2.0,Low,1.0,Cat_7,0
1561,Male,No,40,Yes,Artist,1.0,Low,1.0,Cat_6,1
1562,Male,No,37,Yes,Entertainment,6.0,Low,4.0,Cat_2,0
1563,Male,No,19,No,Healthcare,0.0,Low,5.0,Cat_4,0
1564,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_6,0
1565,Female,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_3,1
1566,Female,No,26,No,Engineer,4.0,Low,1.0,Cat_7,0
1567,Female,No,30,Yes,Healthcare,0.0,Low,4.0,Cat_6,0
1568,Male,No,30,No,Entertainment,1.0,Low,2.0,Cat_4,0
1569,Male,Yes,69,No,Executive,1.0,High,3.0,Cat_6,2
1570,Male,Yes,57,Yes,Artist,0.0,Low,1.0,Cat_3,1
1571,Female,Yes,56,Yes,Artist,4.0,Average,2.0,Cat_6,1
1572,Male,No,27,Yes,Healthcare,8.0,Low,4.0,Cat_6,0
1573,Male,No,21,No,Healthcare,0.0,Low,6.0,Cat_4,0
1574,Female,Yes,71,Yes,Artist,0.0,High,4.0,Cat_1,2
1575,Female,No,39,Yes,Entertainment,8.0,Low,4.0,Cat_4,1
1576,Female,Yes,87,Yes,Lawyer,1.0,High,2.0,Cat_6,2
1577,Male,Yes,59,No,Entertainment,6.0,Average,3.0,Cat_3,2
1578,Male,No,32,Yes,Marketing,8.0,Low,1.0,Cat_6,0
1579,Male,Yes,40,No,Executive,7.0,Low,4.0,Cat_6,1
1580,Female,No,31,Yes,Marketing,0.0,Low,9.0,Cat_7,0
1581,Male,No,35,No,Marketing,0.0,Low,4.0,Cat_4,0
1582,Female,Yes,46,Yes,Artist,8.0,Average,2.0,Cat_6,1
1583,Male,Yes,69,Yes,Artist,1.0,Low,2.0,Cat_6,2
1584,Male,Yes,69,Yes,Doctor,0.0,High,3.0,Cat_6,2
1585,Female,Yes,45,Yes,Entertainment,3.0,Average,5.0,Cat_3,1
1586,Male,Yes,38,Yes,Artist,0.0,Low,4.0,Cat_6,1
1587,Male,Yes,39,Yes,Executive,5.0,High,3.0,Cat_6,1
1588,Female,No,23,No,Healthcare,2.0,Low,5.0,Cat_6,0
1589,Female,Yes,58,No,Engineer,0.0,Average,6.0,Cat_4,1
1590,Male,Yes,84,Yes,Entertainment,0.0,High,2.0,Cat_6,2
1591,Male,Yes,35,Yes,Artist,5.0,Average,2.0,Cat_6,0
1592,Female,No,22,No,Healthcare,1.0,Low,2.0,Cat_6,0
1593,Male,No,23,No,Healthcare,0.0,Low,2.0,Cat_4,0
1594,Female,No,41,Yes,Artist,3.0,Low,3.0,Cat_6,1
1595,Male,Yes,50,Yes,Executive,4.0,High,3.0,Cat_6,1
1596,Male,Yes,50,Yes,Executive,0.0,High,4.0,Cat_6,1
1597,Female,No,28,Yes,Homemaker,8.0,Low,1.0,Cat_6,0
1598,Female,Yes,37,Yes,Doctor,1.0,Average,2.0,Cat_6,0
1599,Male,Yes,73,No,Executive,1.0,High,2.0,Cat_4,2
1600,Male,Yes,50,Yes,Executive,1.0,High,3.0,Cat_6,1
1601,Female,Yes,32,Yes,Artist,4.0,High,2.0,Cat_6,0
1602,Female,No,39,Yes,Doctor,2.0,Low,1.0,Cat_6,1
1603,Male,No,43,Yes,Doctor,1.0,Low,4.0,Cat_6,1
1604,Female,No,33,Yes,Artist,5.0,Low,2.0,Cat_4,0
1605,Male,Yes,61,Yes,Artist,1.0,Average,3.0,Cat_3,2
1606,Female,Yes,70,Yes,Doctor,0.0,Average,2.0,Cat_6,2
1607,Male,Yes,66,Yes,Artist,1.0,Average,2.0,Cat_6,2
1608,Female,Yes,72,Yes,Artist,0.0,Low,1.0,Cat_6,2
1609,Male,Yes,71,Yes,Artist,0.0,High,2.0,Cat_6,2
1610,Male,No,18,No,Healthcare,8.0,Low,9.0,Cat_6,0
1611,Male,Yes,33,No,Artist,1.0,Average,2.0,Cat_4,0
1612,Male,No,28,Yes,Artist,9.0,Low,1.0,Cat_6,0
1613,Female,Yes,27,Yes,Marketing,11.0,Average,2.0,Cat_6,0
1614,Female,Yes,38,No,Engineer,1.0,Low,5.0,Cat_1,1
1615,Male,Yes,63,Yes,Artist,0.0,Average,7.0,Cat_6,2
1616,Male,Yes,70,Yes,Lawyer,0.0,High,3.0,Cat_6,2
1617,Female,No,26,Yes,Healthcare,10.0,Low,1.0,Cat_6,0
1618,Male,Yes,36,No,Entertainment,1.0,Low,2.0,Cat_4,0
1619,Female,Yes,47,Yes,Artist,0.0,Low,3.0,Cat_6,1
1620,Male,No,28,No,Entertainment,9.0,Low,2.0,Cat_6,0
1621,Female,No,26,Yes,Entertainment,1.0,Low,5.0,Cat_6,0
1622,Male,No,20,No,Marketing,1.0,Low,3.0,Cat_4,0
1623,Male,Yes,30,Yes,Artist,0.0,Average,2.0,Cat_6,0
1624,Male,No,41,Yes,Entertainment,8.0,Low,2.0,Cat_6,1
1625,Female,No,40,Yes,Doctor,1.0,Low,1.0,Cat_6,1
1626,Female,Yes,47,No,Engineer,1.0,Average,4.0,Cat_4,1
1627,Male,Yes,40,Yes,Entertainment,2.0,Average,5.0,Cat_6,1
1628,Female,Yes,53,No,Engineer,0.0,Average,3.0,Cat_6,1
1629,Male,Yes,60,Yes,Artist,1.0,Low,2.0,Cat_6,2
1630,Female,No,27,Yes,Artist,8.0,Low,1.0,Cat_6,0
1631,Male,Yes,43,Yes,Artist,2.0,Low,2.0,Cat_6,1
1632,Female,No,33,Yes,Homemaker,7.0,Low,3.0,Cat_2,0
1633,Male,Yes,56,Yes,Entertainment,0.0,Average,2.0,Cat_6,1
1634,Male,Yes,70,Yes,Executive,1.0,High,2.0,Cat_6,2
1635,Male,Yes,70,No,Doctor,1.0,High,2.0,Cat_6,2
1636,Female,No,40,Yes,Engineer,6.0,Low,3.0,Cat_6,1
1637,Female,No,29,Yes,Healthcare,1.0,Low,4.0,Cat_6,0
1638,Female,Yes,40,Yes,Engineer,0.0,Average,2.0,Cat_6,1
1639,Male,Yes,82,Yes,Lawyer,1.0,Low,1.0,Cat_6,2
1640,Female,No,38,Yes,Artist,7.0,Low,1.0,Cat_6,1
1641,Male,Yes,39,Yes,Doctor,0.0,Average,3.0,Cat_6,1
1642,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_2,1
1643,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_6,1
1644,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6,2
1645,Female,Yes,37,No,Marketing,0.0,Low,4.0,Cat_6,0
1646,Male,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,2
1647,Female,No,42,Yes,Entertainment,6.0,Low,2.0,Cat_6,1
1648,Male,Yes,39,Yes,Doctor,0.0,Average,2.0,Cat_1,1
1649,Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6,1
1650,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_4,1
1651,Female,No,52,Yes,Doctor,1.0,Low,1.0,Cat_4,1
1652,Male,No,52,No,Artist,5.0,Low,1.0,Cat_6,1
1653,Male,No,31,Yes,Entertainment,0.0,Low,4.0,Cat_6,0
1654,Male,Yes,37,Yes,Marketing,1.0,Low,2.0,Cat_6,0
1655,Male,No,27,Yes,Artist,3.0,Low,1.0,Cat_2,0
1656,Female,No,35,Yes,Engineer,4.0,Low,4.0,Cat_2,0
1657,Male,Yes,79,Yes,Artist,0.0,High,2.0,Cat_6,2
1658,Female,No,28,Yes,Doctor,1.0,Low,4.0,Cat_6,0
1659,Male,No,31,No,Healthcare,0.0,Low,4.0,Cat_6,0
1660,Male,Yes,88,No,Executive,0.0,High,3.0,Cat_6,2
1661,Female,No,51,Yes,Entertainment,4.0,Low,1.0,Cat_6,1
1662,Female,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_3,1
1663,Female,No,43,Yes,Artist,8.0,Low,2.0,Cat_6,1
1664,Male,Yes,55,No,Executive,0.0,Low,2.0,Cat_6,1
1665,Male,No,35,Yes,Artist,4.0,Low,2.0,Cat_6,0
1666,Female,Yes,25,No,Engineer,1.0,Average,2.0,Cat_4,0
1667,Male,Yes,58,Yes,Artist,6.0,Average,4.0,Cat_6,1
1668,Female,No,32,Yes,Doctor,1.0,Low,6.0,Cat_6,0
1669,Female,Yes,49,No,Artist,1.0,Average,4.0,Cat_3,1
1670,Female,Yes,53,No,Entertainment,9.0,High,2.0,Cat_6,1
1671,Female,Yes,31,No,Engineer,9.0,Low,4.0,Cat_6,0
1672,Male,No,39,Yes,Artist,1.0,Low,2.0,Cat_6,1
1673,Male,No,42,Yes,Entertainment,1.0,Low,1.0,Cat_6,1
1674,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_2,0
1675,Male,Yes,50,Yes,Entertainment,1.0,Low,2.0,Cat_6,1
1676,Male,No,26,No,Doctor,0.0,Low,6.0,Cat_2,0
1677,Male,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_6,1
1678,Male,No,30,Yes,Doctor,0.0,Low,2.0,Cat_3,0
1679,Female,Yes,60,Yes,Doctor,6.0,Average,2.0,Cat_6,2
1680,Male,Yes,84,No,Lawyer,0.0,Low,1.0,Cat_6,2
1681,Male,Yes,63,Yes,Artist,6.0,Low,1.0,Cat_6,2
1682,Female,No,38,Yes,Healthcare,0.0,Low,2.0,Cat_6,1
1683,Male,Yes,51,Yes,Entertainment,0.0,Average,4.0,Cat_6,1
1684,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_3,0
1685,Female,No,25,No,Healthcare,14.0,Low,3.0,Cat_6,0
1686,Female,No,33,Yes,Doctor,0.0,Low,5.0,Cat_6,0
1687,Female,No,31,No,Engineer,0.0,Low,1.0,Cat_6,0
1688,Male,Yes,57,Yes,Healthcare,1.0,Low,3.0,Cat_6,1
1689,Male,Yes,42,Yes,Artist,1.0,Low,4.0,Cat_4,1
1690,Male,Yes,40,No,Entertainment,2.0,Average,5.0,Cat_2,1
1691,Male,Yes,66,No,Lawyer,0.0,High,3.0,Cat_6,2
1692,Male,No,21,No,Homemaker,0.0,Low,4.0,Cat_3,0
1693,Male,Yes,73,No,Executive,1.0,High,2.0,Cat_6,2
1694,Female,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,1
1695,Female,Yes,66,Yes,Artist,0.0,Average,2.0,Cat_6,2
1696,Male,Yes,27,Yes,Doctor,0.0,Average,2.0,Cat_5,0
1697,Female,Yes,53,No,Artist,1.0,High,4.0,Cat_6,1
1698,Male,Yes,80,No,Lawyer,8.0,Low,1.0,Cat_6,2
1699,Female,Yes,63,Yes,Artist,1.0,Average,3.0,Cat_6,2
1700,Female,No,41,Yes,Doctor,9.0,Low,1.0,Cat_4,1
1701,Male,Yes,43,Yes,Artist,1.0,Average,4.0,Cat_6,1
1702,Female,No,18,No,Marketing,9.0,Low,5.0,Cat_3,0
1703,Female,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_6,0
1704,Male,No,30,No,Engineer,9.0,Low,3.0,Cat_4,0
1705,Male,Yes,85,Yes,Executive,1.0,High,2.0,Cat_6,2
1706,Female,Yes,36,Yes,Artist,4.0,High,7.0,Cat_6,0
1707,Male,Yes,27,No,Entertainment,3.0,Average,2.0,Cat_6,0
1708,Male,No,28,No,Healthcare,0.0,Low,5.0,Cat_4,0
1709,Female,Yes,35,Yes,Doctor,0.0,Average,3.0,Cat_3,0
1710,Male,No,26,Yes,Entertainment,1.0,Low,3.0,Cat_6,0
1711,Female,Yes,56,Yes,Artist,1.0,High,4.0,Cat_2,1
1712,Female,No,26,Yes,Artist,13.0,Low,2.0,Cat_6,0
1713,Male,Yes,31,Yes,Entertainment,4.0,Low,2.0,Cat_6,0
1714,Male,No,21,No,Healthcare,0.0,Low,2.0,Cat_6,0
1715,Male,Yes,39,No,Entertainment,1.0,Average,4.0,Cat_4,1
1716,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6,1
1717,Male,Yes,45,No,Doctor,0.0,Low,4.0,Cat_4,1
1718,Male,Yes,77,Yes,Executive,1.0,Low,1.0,Cat_6,2
1719,Female,Yes,33,No,Engineer,7.0,Average,5.0,Cat_4,0
1720,Male,No,29,No,Artist,1.0,Low,3.0,Cat_2,0
1721,Male,Yes,43,Yes,Artist,1.0,Low,2.0,Cat_3,1
1722,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,0
1723,Male,Yes,53,Yes,Artist,3.0,Average,3.0,Cat_6,1
1724,Male,Yes,28,Yes,Entertainment,3.0,Average,3.0,Cat_7,0
1725,Female,No,43,Yes,Entertainment,1.0,Low,4.0,Cat_4,1
1726,Male,No,31,Yes,Entertainment,1.0,Low,3.0,Cat_6,0
1727,Male,Yes,65,Yes,Artist,1.0,Low,2.0,Cat_6,2
1728,Male,Yes,33,Yes,Artist,0.0,Average,2.0,Cat_6,0
1729,Male,Yes,49,Yes,Artist,0.0,Average,6.0,Cat_6,1
1730,Male,No,33,No,Healthcare,1.0,Low,4.0,Cat_6,0
1731,Male,Yes,53,Yes,Artist,6.0,Average,2.0,Cat_6,1
1732,Female,Yes,47,Yes,Artist,7.0,Average,4.0,Cat_6,1
1733,Male,No,31,No,Entertainment,1.0,Low,7.0,Cat_4,0
1734,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_4,1
1735,Female,No,30,Yes,Healthcare,1.0,Low,2.0,Cat_3,0
1736,Male,Yes,69,No,Executive,9.0,Average,2.0,Cat_6,2
1737,Male,No,29,Yes,Engineer,0.0,Low,4.0,Cat_3,0
1738,Female,Yes,56,No,Engineer,1.0,Average,5.0,Cat_6,1
1739,Female,Yes,72,Yes,Artist,1.0,Average,3.0,Cat_6,2
1740,Male,No,30,No,Engineer,1.0,Low,4.0,Cat_6,0
1741,Female,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_2,0
1742,Male,No,41,Yes,Artist,2.0,Low,3.0,Cat_6,1
1743,Female,No,31,Yes,Healthcare,9.0,Low,7.0,Cat_5,0
1744,Female,Yes,26,No,Marketing,7.0,High,3.0,Cat_4,0
1745,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,0
1746,Male,Yes,41,Yes,Artist,4.0,Low,4.0,Cat_6,1
1747,Male,Yes,63,Yes,Homemaker,1.0,Low,3.0,Cat_6,2
1748,Male,Yes,88,Yes,Executive,1.0,Low,1.0,Cat_6,2
1749,Male,Yes,55,No,Engineer,1.0,High,4.0,Cat_6,1
1750,Male,No,32,Yes,Entertainment,1.0,Low,2.0,Cat_6,0
1751,Female,Yes,38,Yes,Artist,0.0,Average,3.0,Cat_6,1
1752,Female,Yes,62,Yes,Engineer,1.0,Low,1.0,Cat_3,2
1753,Male,No,18,No,Healthcare,1.0,Low,5.0,Cat_4,0
1754,Male,Yes,67,No,Executive,1.0,High,2.0,Cat_6,2
1755,Female,Yes,42,Yes,Artist,9.0,Low,2.0,Cat_6,1
1756,Female,No,45,Yes,Engineer,0.0,Low,1.0,Cat_6,1
1757,Male,Yes,46,No,Doctor,0.0,Average,3.0,Cat_4,1
1758,Male,No,20,No,Healthcare,2.0,Low,4.0,Cat_4,0
1759,Female,Yes,41,Yes,Engineer,0.0,High,3.0,Cat_6,1
1760,Female,Yes,35,No,Engineer,7.0,Average,4.0,Cat_4,0
1761,Female,Yes,52,Yes,Artist,6.0,Low,2.0,Cat_6,1
1762,Female,Yes,63,Yes,Artist,1.0,Average,4.0,Cat_6,2
1763,Male,Yes,51,No,Executive,5.0,Low,3.0,Cat_2,1
1764,Female,Yes,29,Yes,Entertainment,0.0,Average,2.0,Cat_6,0
1765,Male,No,27,No,Doctor,0.0,Low,4.0,Cat_6,0
1766,Female,No,37,Yes,Doctor,1.0,Low,1.0,Cat_4,0
1767,Female,No,50,Yes,Artist,0.0,Low,2.0,Cat_6,1
1768,Male,Yes,74,Yes,Lawyer,1.0,Low,1.0,Cat_6,2
1769,Female,Yes,72,Yes,Artist,3.0,Average,3.0,Cat_6,2
1770,Female,Yes,83,Yes,Lawyer,1.0,High,2.0,Cat_6,2
1771,Male,Yes,37,Yes,Engineer,1.0,Average,3.0,Cat_3,0
1772,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,0
1773,Female,No,30,No,Artist,1.0,Low,1.0,Cat_6,0
1774,Female,No,46,Yes,Engineer,1.0,Low,2.0,Cat_1,1
1775,Female,Yes,65,Yes,Doctor,1.0,Low,2.0,Cat_6,2
1776,Female,Yes,88,Yes,Lawyer,1.0,Average,2.0,Cat_6,2
1777,Male,Yes,43,Yes,Entertainment,0.0,Average,2.0,Cat_5,1
1778,Male,Yes,50,Yes,Executive,9.0,High,3.0,Cat_2,1
1779,Male,No,35,Yes,Artist,8.0,Low,2.0,Cat_6,0
1780,Male,Yes,67,Yes,Lawyer,0.0,Low,1.0,Cat_3,2
1781,Male,Yes,66,Yes,Executive,0.0,Low,1.0,Cat_6,2
1782,Female,No,39,Yes,Artist,3.0,Low,2.0,Cat_6,1
1783,Female,No,32,No,Homemaker,8.0,Low,1.0,Cat_6,0
1784,Female,No,40,Yes,Artist,6.0,Low,1.0,Cat_6,1
1785,Male,Yes,88,Yes,Lawyer,0.0,High,3.0,Cat_6,2
1786,Male,No,30,Yes,Healthcare,8.0,Low,5.0,Cat_6,0
1787,Male,No,32,Yes,Entertainment,1.0,Low,1.0,Cat_6,0
1788,Male,Yes,43,No,Marketing,1.0,Low,2.0,Cat_7,1
1789,Female,Yes,55,No,Engineer,3.0,Average,2.0,Cat_6,1
1790,Female,Yes,47,Yes,Artist,0.0,Average,3.0,Cat_6,1
1791,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,0
1792,Female,No,31,No,Healthcare,0.0,Low,7.0,Cat_6,0
1793,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_6,0
1794,Male,Yes,69,No,Doctor,0.0,Average,2.0,Cat_6,2
1795,Male,Yes,45,Yes,Executive,0.0,High,2.0,Cat_6,1
1796,Female,No,22,No,Doctor,1.0,Low,3.0,Cat_3,0
1797,Female,No,26,Yes,Doctor,0.0,Low,3.0,Cat_6,0
1798,Male,No,39,Yes,Artist,1.0,Low,3.0,Cat_7,1
1799,Male,Yes,61,Yes,Entertainment,1.0,Low,2.0,Cat_5,2
1800,Female,Yes,74,No,Lawyer,1.0,High,2.0,Cat_6,2
1801,Male,No,29,Yes,Artist,4.0,Low,1.0,Cat_3,0
1802,Male,No,29,Yes,Homemaker,5.0,Low,1.0,Cat_6,0
1803,Male,No,36,No,Executive,0.0,Low,3.0,Cat_6,0
1804,Female,No,63,Yes,Doctor,0.0,Low,2.0,Cat_6,2
1805,Male,Yes,69,Yes,Artist,0.0,Average,5.0,Cat_3,2
1806,Male,Yes,81,Yes,Lawyer,1.0,Low,1.0,Cat_6,2
1807,Female,Yes,71,No,Lawyer,1.0,High,2.0,Cat_6,2
1808,Female,No,31,No,Healthcare,10.0,Low,2.0,Cat_3,0
1809,Male,Yes,35,No,Homemaker,1.0,Average,3.0,Cat_6,0
1810,Female,No,52,Yes,Artist,6.0,Low,1.0,Cat_6,1
1811,Male,Yes,45,No,Artist,0.0,Low,2.0,Cat_4,1
1812,Female,No,19,No,Marketing,1.0,Low,4.0,Cat_6,0
1813,Male,No,23,No,Healthcare,2.0,Low,5.0,Cat_6,0
1814,Male,Yes,77,No,Lawyer,0.0,Low,2.0,Cat_6,2
1815,Female,Yes,84,Yes,Lawyer,0.0,Low,1.0,Cat_6,2
1816,Male,Yes,47,No,Entertainment,1.0,High,4.0,Cat_4,1
1817,Male,No,29,Yes,Entertainment,6.0,Low,3.0,Cat_6,0
1818,Female,No,35,Yes,Artist,8.0,Low,3.0,Cat_2,0
1819,Male,Yes,40,Yes,Artist,14.0,Low,2.0,Cat_6,1
1820,Male,No,35,No,Healthcare,1.0,Low,1.0,Cat_6,0
1821,Male,No,20,No,Healthcare,0.0,Low,3.0,Cat_2,0
1822,Male,No,43,Yes,Entertainment,0.0,Low,2.0,Cat_2,1
1823,Male,Yes,56,No,Executive,0.0,Low,1.0,Cat_6,1
1824,Female,Yes,53,Yes,Artist,3.0,Low,1.0,Cat_7,1
1825,Male,Yes,22,No,Executive,1.0,High,3.0,Cat_6,0
1826,Male,Yes,32,No,Healthcare,1.0,High,4.0,Cat_4,0
1827,Male,Yes,51,No,Executive,2.0,High,5.0,Cat_6,1
1828,Male,Yes,37,No,Doctor,2.0,Average,4.0,Cat_6,0
1829,Male,Yes,55,Yes,Artist,4.0,Average,4.0,Cat_6,1
1830,Male,No,42,Yes,Entertainment,3.0,Low,2.0,Cat_6,1
1831,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_4,0
1832,Female,No,42,Yes,Artist,12.0,Low,2.0,Cat_4,1
1833,Female,Yes,38,No,Engineer,1.0,High,5.0,Cat_6,1
1834,Female,No,52,Yes,Engineer,3.0,Low,1.0,Cat_6,1
1835,Female,Yes,48,Yes,Marketing,9.0,Low,1.0,Cat_6,1
1836,Male,Yes,37,Yes,Entertainment,5.0,Average,2.0,Cat_6,0
1837,Male,No,27,No,Doctor,1.0,Low,3.0,Cat_6,0
1838,Male,Yes,48,No,Artist,3.0,Average,4.0,Cat_6,1
1839,Female,No,25,Yes,Marketing,5.0,Low,2.0,Cat_4,0
1840,Female,No,56,Yes,Doctor,3.0,Low,1.0,Cat_6,1
1841,Female,Yes,68,No,Lawyer,1.0,Low,1.0,Cat_6,2
1842,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,0
1843,Male,No,43,Yes,Artist,1.0,Low,2.0,Cat_2,1
1844,Male,Yes,52,Yes,Lawyer,8.0,High,2.0,Cat_6,1
1845,Male,Yes,50,No,Executive,0.0,Average,5.0,Cat_6,1
1846,Male,No,41,Yes,Entertainment,0.0,Low,1.0,Cat_4,1
1847,Male,Yes,40,Yes,Entertainment,8.0,Average,2.0,Cat_6,1
1848,Male,No,32,Yes,Healthcare,8.0,Low,2.0,Cat_4,0
1849,Male,Yes,57,Yes,Homemaker,5.0,High,2.0,Cat_6,1
1850,Female,No,25,Yes,Artist,13.0,Low,2.0,Cat_6,0
1851,Male,Yes,74,No,Lawyer,0.0,High,2.0,Cat_6,2
1852,Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_6,1
1853,Female,No,50,Yes,Artist,1.0,Low,1.0,Cat_6,1
1854,Male,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_3,1
1855,Female,Yes,69,Yes,Lawyer,0.0,High,2.0,Cat_6,2
1856,Male,No,29,Yes,Artist,0.0,Low,1.0,Cat_6,0
1857,Male,Yes,38,No,Executive,9.0,High,5.0,Cat_6,1
1858,Female,Yes,82,No,Lawyer,0.0,Low,1.0,Cat_6,2
1859,Female,Yes,50,No,Engineer,0.0,Low,3.0,Cat_7,1
1860,Male,Yes,56,Yes,Artist,0.0,High,2.0,Cat_6,1
1861,Male,No,19,No,Healthcare,4.0,Low,3.0,Cat_2,0
1862,Male,Yes,29,No,Executive,12.0,Low,3.0,Cat_6,0
1863,Male,No,26,Yes,Doctor,1.0,Low,3.0,Cat_6,0
1864,Female,No,31,No,Doctor,1.0,Low,5.0,Cat_3,0
1865,Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6,1
1866,Female,No,33,Yes,Doctor,1.0,Low,1.0,Cat_6,0
1867,Male,Yes,35,No,Healthcare,1.0,Low,5.0,Cat_6,0
1868,Female,Yes,46,No,Engineer,0.0,High,3.0,Cat_4,1
1869,Female,No,67,Yes,Artist,0.0,Low,2.0,Cat_6,2
1870,Female,No,35,No,Artist,7.0,Low,2.0,Cat_6,0
1871,Male,No,28,No,Doctor,8.0,Low,3.0,Cat_6,0
1872,Female,No,43,No,Doctor,8.0,Low,1.0,Cat_4,1
1873,Female,Yes,73,Yes,Artist,0.0,Average,3.0,Cat_1,2
1874,Female,No,21,No,Healthcare,8.0,Low,4.0,Cat_6,0
1875,Female,No,32,No,Doctor,1.0,Low,3.0,Cat_4,0
1876,Male,No,32,Yes,Artist,13.0,Low,3.0,Cat_6,0
1877,Male,No,25,No,Homemaker,14.0,Low,3.0,Cat_5,0
1878,Female,No,40,Yes,Artist,5.0,Low,1.0,Cat_6,1
1879,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,0
1880,Male,Yes,48,Yes,Executive,5.0,High,5.0,Cat_6,1
1881,Female,No,36,Yes,Artist,3.0,Low,3.0,Cat_6,0
1882,Male,No,27,No,Healthcare,1.0,Low,3.0,Cat_6,0
1883,Female,Yes,82,No,Entertainment,0.0,High,2.0,Cat_6,2
1884,Male,No,23,No,Healthcare,9.0,Low,4.0,Cat_6,0
